timestamp,episode,step,action,action_name,reward,done,score,steps_alive,nearest_food_dx,nearest_food_dy,food_count,has_virus,q_value,td_error
2025-12-07T15:03:22.668829,78,2,3,RIGHT,0.6826,0,0,3,-0.096,0.013,35,1,0.0000,3.5570
2025-12-07T15:03:24.530587,78,3,3,RIGHT,0.7069,0,0,4,0.036,0.287,22,1,0.0000,3.6084
2025-12-07T15:03:26.518019,78,4,2,LEFT,0.7372,0,0,5,-0.034,-0.142,23,1,0.0000,3.5894
2025-12-07T15:03:28.376702,78,5,0,UP,0.7941,0,0,6,0.267,-0.021,29,1,0.0000,3.5109
2025-12-07T15:03:30.237638,78,6,0,UP,0.7919,0,0,7,0.097,-0.019,28,1,0.0000,3.6116
2025-12-07T15:03:32.107150,78,7,2,LEFT,0.8711,0,0,8,-0.090,-0.119,42,1,0.0000,3.6816
2025-12-07T15:03:34.034797,78,8,1,DOWN,0.8243,0,0,9,-0.072,0.064,51,0,0.0000,3.8117
2025-12-07T15:03:35.902335,78,9,0,UP,0.8984,0,0,10,0.051,0.110,47,0,0.0000,3.5226
2025-12-07T15:03:37.840163,78,10,0,UP,0.8405,0,0,11,-0.076,0.053,52,0,0.0000,3.7603
2025-12-07T15:03:39.763625,78,11,3,RIGHT,0.8225,0,0,12,0.023,-0.209,46,0,0.0000,3.6422
2025-12-07T15:03:42.080315,78,12,0,UP,0.8039,0,0,13,-0.117,0.074,33,0,0.0000,3.7243
2025-12-07T15:03:44.058062,78,13,3,RIGHT,0.8148,0,0,14,0.152,-0.310,20,1,0.0000,3.7197
2025-12-07T15:03:45.919057,78,14,0,UP,0.8919,0,0,15,0.226,-0.006,22,0,0.0000,3.4894
2025-12-07T15:03:47.790363,78,15,3,RIGHT,0.8613,0,0,16,0.020,-0.093,30,1,0.0000,3.5397
2025-12-07T15:03:49.652924,78,16,1,DOWN,0.8470,0,0,17,0.084,0.169,39,0,0.0000,3.5934
2025-12-07T15:03:51.515499,78,17,0,UP,0.8544,0,0,18,0.145,0.170,29,0,0.0000,3.7650
2025-12-07T15:03:53.386445,78,18,1,DOWN,0.8616,0,0,19,-0.052,0.124,30,1,0.0000,3.7003
2025-12-07T15:03:55.241882,78,19,1,DOWN,0.8645,0,0,20,-0.109,-0.219,31,0,0.0000,3.5715
2025-12-07T15:03:57.132901,78,20,1,DOWN,0.8651,0,0,21,0.191,-0.036,30,1,-13.7215,2.9731
2025-12-07T15:03:59.042232,78,21,2,LEFT,0.8735,0,0,22,-0.215,0.023,28,1,0.0000,3.5029
2025-12-07T15:04:00.924650,78,22,2,LEFT,0.8898,0,0,23,-0.271,0.084,30,1,0.0000,3.4881
2025-12-07T15:04:02.764531,78,23,2,LEFT,0.9019,0,0,24,-0.103,0.177,36,1,0.0000,3.3068
2025-12-07T15:04:04.684271,78,24,0,UP,0.8898,0,0,25,0.066,0.141,40,0,0.0000,3.6730
2025-12-07T15:04:06.554388,78,25,3,RIGHT,0.9076,0,0,26,-0.284,-0.135,32,0,0.0000,3.7499
2025-12-07T15:04:08.703849,78,26,3,RIGHT,0.9291,0,0,27,-0.065,-0.160,39,1,0.0000,3.6810
2025-12-07T15:04:10.561630,78,27,2,LEFT,0.7923,0,0,28,0.087,-0.059,34,1,0.0000,3.4037
2025-12-07T15:04:12.730983,78,28,1,DOWN,-50.0000,1,0,29,-0.209,-0.471,25,1,0.0000,3.8563
2025-12-07T15:04:22.253330,79,0,1,DOWN,0.6273,0,0,1,0.098,-0.161,28,1,-8.5007,3.6888
2025-12-07T15:04:24.239171,79,1,1,DOWN,0.6419,0,0,2,0.105,-0.094,29,1,0.0000,3.5003
2025-12-07T15:04:26.348246,79,2,0,UP,-50.0000,1,0,3,0.471,0.009,16,0,0.0000,3.5089
2025-12-07T15:04:35.952517,80,0,2,LEFT,0.6573,0,0,1,-0.109,0.046,44,0,0.0000,3.5769
2025-12-07T15:04:37.884728,80,1,0,UP,0.7019,0,0,2,-0.169,0.124,44,0,0.0000,3.5479
2025-12-07T15:04:39.738114,80,2,3,RIGHT,0.7286,0,0,3,-0.057,0.108,46,0,0.0000,3.5798
2025-12-07T15:04:41.981802,80,3,0,UP,0.7509,0,0,4,-0.100,0.108,45,0,-2.8449,3.6512
2025-12-07T15:04:43.959509,80,4,0,UP,0.8025,0,0,5,-0.172,0.124,45,0,0.0000,3.4694
2025-12-07T15:04:45.819011,80,5,0,UP,0.7906,0,0,6,0.089,0.054,47,0,0.0000,3.5656
2025-12-07T15:04:47.689954,80,6,0,UP,0.8503,0,0,7,0.122,0.053,48,0,-4.0189,3.7732
2025-12-07T15:04:49.567103,80,7,3,RIGHT,0.8197,0,0,8,0.088,0.046,50,0,0.0000,3.5776
2025-12-07T15:04:51.427075,80,8,0,UP,0.8003,0,0,9,0.103,0.053,51,0,0.0000,3.5960
2025-12-07T15:04:53.304000,80,9,1,DOWN,0.8652,0,0,10,-0.119,0.102,35,0,0.0000,3.5025
2025-12-07T15:04:55.255682,80,10,2,LEFT,0.8485,0,0,11,-0.091,0.036,40,0,0.0000,3.4995
2025-12-07T15:04:57.181191,80,11,1,DOWN,0.8565,0,0,12,-0.113,-0.091,52,0,0.0000,3.6029
2025-12-07T15:04:59.246586,80,12,1,DOWN,0.8599,0,0,13,-0.189,-0.076,58,0,0.0000,3.5903
2025-12-07T15:05:01.176446,80,13,3,RIGHT,0.8708,0,0,14,0.160,0.046,48,0,0.0000,3.6412
2025-12-07T15:05:03.174044,80,14,0,UP,0.8713,0,0,15,0.006,-0.133,51,0,0.0000,3.5947
2025-12-07T15:05:05.153708,80,15,2,LEFT,0.8833,0,0,16,0.064,-0.147,47,0,0.0000,3.8492
2025-12-07T15:05:07.079804,80,16,0,UP,0.8870,0,0,17,-0.164,-0.093,58,0,-2.5189,3.4089
2025-12-07T15:05:09.149671,80,17,0,UP,0.8944,0,0,18,-0.078,0.225,49,0,0.0000,3.7584
2025-12-07T15:05:11.034249,80,18,2,LEFT,0.8996,0,0,19,-0.132,-0.112,63,0,0.0000,3.7681
2025-12-07T15:05:12.912907,80,19,0,UP,0.9045,0,0,20,0.083,-0.088,52,0,0.0000,3.7294
2025-12-07T15:05:14.782879,80,20,3,RIGHT,0.9051,0,0,21,-0.104,-0.067,51,0,0.0000,3.6826
2025-12-07T15:05:16.681056,80,21,2,LEFT,0.8975,0,0,22,-0.138,0.054,48,0,0.0000,3.9348
2025-12-07T15:05:18.562012,80,22,3,RIGHT,0.9078,0,0,23,0.135,0.096,42,0,0.0000,3.7343
2025-12-07T15:05:20.468244,80,23,1,DOWN,0.9139,0,0,24,-0.117,0.053,45,0,0.0000,3.6592
2025-12-07T15:05:22.338228,80,24,0,UP,0.9258,0,0,25,0.119,0.038,46,0,0.0000,3.6147
2025-12-07T15:05:24.193117,80,25,0,UP,0.9136,0,0,26,-0.102,-0.079,63,1,0.0000,3.5462
2025-12-07T15:05:26.053702,80,26,3,RIGHT,0.9172,0,0,27,0.142,0.090,42,0,0.0000,3.9350
2025-12-07T15:05:27.912936,80,27,0,UP,0.9307,0,0,28,0.112,0.093,42,0,0.0000,3.5270
2025-12-07T15:05:29.786939,80,28,1,DOWN,0.9381,0,0,29,0.341,0.074,47,0,-5.5959,3.8760
2025-12-07T15:05:31.659385,80,29,2,LEFT,0.9434,0,0,30,0.253,0.243,49,0,0.0000,3.6187
2025-12-07T15:05:33.501791,80,30,3,RIGHT,0.9832,0,0,31,-0.032,-0.168,70,1,0.0000,3.6346
2025-12-07T15:05:35.375246,80,31,2,LEFT,0.9497,0,0,32,-0.061,-0.081,64,1,0.0000,3.5702
2025-12-07T15:05:37.237833,80,32,1,DOWN,0.9526,0,0,33,-0.014,-0.133,65,1,-4.8681,3.5897
2025-12-07T15:05:39.112572,80,33,0,UP,0.9555,0,0,34,-0.119,-0.008,66,1,0.0000,3.8627
2025-12-07T15:05:40.982846,80,34,0,UP,0.9584,0,0,35,-0.012,0.141,67,1,0.0000,3.9258
2025-12-07T15:05:43.362690,80,35,3,RIGHT,0.9511,0,0,36,-0.097,0.091,68,1,0.0000,3.9075
2025-12-07T15:05:45.207861,80,36,0,UP,0.9478,0,0,37,0.192,0.086,45,0,0.0000,3.5656
2025-12-07T15:05:47.081838,80,37,2,LEFT,0.9544,0,0,38,0.051,0.112,42,0,0.0000,3.8455
2025-12-07T15:05:48.972830,80,38,0,UP,0.9649,0,0,39,0.125,0.112,44,0,0.0000,3.7025
2025-12-07T15:05:50.832146,80,39,0,UP,2.9694,0,0,40,0.146,0.126,48,0,0.0000,3.7818
2025-12-07T15:05:52.690851,80,40,0,UP,0.9718,0,0,41,0.170,0.128,49,0,-5.2719,3.4759
2025-12-07T15:05:54.557541,80,41,3,RIGHT,0.9761,0,0,42,0.194,0.128,49,0,0.0000,3.5516
2025-12-07T15:05:56.411754,80,42,3,RIGHT,0.9704,0,0,43,0.177,0.127,52,0,0.0000,3.7124
2025-12-07T15:05:58.340171,80,43,0,UP,0.9587,0,0,44,0.093,0.112,46,0,0.0000,3.9546
2025-12-07T15:06:00.316431,80,44,1,DOWN,0.9629,0,0,45,0.065,0.198,39,0,0.0000,3.6508
2025-12-07T15:06:02.542779,80,45,2,LEFT,0.9850,0,0,46,0.088,0.154,40,0,0.0000,3.8168
2025-12-07T15:06:04.953583,80,46,1,DOWN,0.9871,0,0,47,-0.082,0.127,57,1,0.0000,3.6901
2025-12-07T15:06:06.897542,80,47,0,UP,0.9892,0,0,48,0.088,-0.156,80,1,0.0000,3.4643
2025-12-07T15:06:08.769210,80,48,3,RIGHT,0.9912,0,0,49,-0.169,-0.002,85,1,0.0000,3.8328
2025-12-07T15:06:10.667266,80,49,2,LEFT,0.9932,0,0,50,-0.111,-0.149,87,1,0.0000,3.5570
2025-12-07T15:06:12.761230,80,50,2,LEFT,0.9951,0,0,51,-0.021,-0.175,65,0,0.0000,3.4190
2025-12-07T15:06:14.722224,80,51,3,RIGHT,0.9994,0,0,52,-0.020,-0.119,94,1,0.0000,3.4250
2025-12-07T15:06:16.728713,80,52,3,RIGHT,0.9989,0,0,53,-0.069,-0.091,100,1,0.0000,3.2958
2025-12-07T15:06:18.595631,80,53,3,RIGHT,0.9097,0,0,54,-0.028,-0.135,97,1,0.0000,3.5882
2025-12-07T15:06:20.473310,80,54,2,LEFT,1.0025,0,0,55,-0.084,-0.111,68,1,0.0000,3.6254
2025-12-07T15:06:22.482995,80,55,2,LEFT,1.0043,0,0,56,0.061,-0.142,58,1,0.0000,3.6449
2025-12-07T15:06:24.353959,80,56,1,DOWN,1.0060,0,0,57,0.022,-0.170,75,0,0.0000,3.5919
2025-12-07T15:06:26.233475,80,57,1,DOWN,1.0078,0,0,58,-0.057,0.177,99,1,0.0000,3.4137
2025-12-07T15:06:28.227942,80,58,2,LEFT,1.0094,0,0,59,-0.020,0.154,97,1,0.0000,3.5060
2025-12-07T15:06:30.106132,80,59,2,LEFT,1.0111,0,0,60,0.069,0.124,98,0,0.0000,3.4633
2025-12-07T15:06:32.101016,80,60,0,UP,1.0127,0,0,61,-0.109,0.088,100,1,0.0000,3.8286
2025-12-07T15:06:34.170018,80,61,3,RIGHT,1.0143,0,0,62,0.072,-0.102,100,1,-1.3914,3.8961
2025-12-07T15:06:36.082282,80,62,1,DOWN,1.0159,0,0,63,-0.029,-0.131,100,1,-7.1667,3.6102
2025-12-07T15:06:38.204266,80,63,3,RIGHT,1.0174,0,0,64,0.132,0.022,100,1,0.0000,3.8859
2025-12-07T15:06:40.099976,80,64,2,LEFT,1.0190,0,0,65,-0.157,-0.041,100,1,0.0000,3.5778
2025-12-07T15:06:42.705862,80,65,1,DOWN,1.0205,0,0,66,-0.120,0.130,100,1,0.0000,3.3397
2025-12-07T15:06:44.680539,80,66,0,UP,1.0220,0,0,67,-0.186,-0.050,100,1,0.0000,3.6526
2025-12-07T15:06:46.594278,80,67,2,LEFT,1.0234,0,0,68,-0.127,0.068,89,1,0.0000,3.4817
2025-12-07T15:06:48.659366,80,68,0,UP,1.0248,0,0,69,-0.133,-0.161,85,1,0.0000,3.3779
2025-12-07T15:06:50.558134,80,69,2,LEFT,1.0263,0,0,70,0.064,0.186,66,1,0.0000,3.3751
2025-12-07T15:06:52.550156,80,70,2,LEFT,1.0277,0,0,71,0.189,0.065,69,1,0.0000,3.4929
2025-12-07T15:06:54.477041,80,71,2,LEFT,1.0150,0,0,72,-0.094,-0.106,63,1,0.0000,3.4668
2025-12-07T15:06:56.353556,80,72,3,RIGHT,1.0264,0,0,73,-0.150,-0.059,43,1,0.0000,3.5717
2025-12-07T15:06:59.165100,80,73,0,UP,1.0217,0,0,74,-0.041,0.278,48,1,0.0000,3.6163
2025-12-07T15:07:01.231727,80,74,1,DOWN,1.0071,0,0,75,0.139,0.113,45,1,0.0000,3.6559
2025-12-07T15:07:03.303863,80,75,1,DOWN,-50.0000,1,0,76,0.126,0.130,37,0,0.0000,3.7687
2025-12-07T15:07:13.734998,81,0,3,RIGHT,0.6805,0,0,1,0.088,-0.012,32,0,0.0000,3.8057
2025-12-07T15:07:15.703185,81,1,1,DOWN,0.6659,0,0,2,0.012,0.096,31,0,0.0000,3.7046
2025-12-07T15:07:17.578749,81,2,0,UP,0.6966,0,0,3,0.192,-0.141,28,0,0.0000,3.8314
2025-12-07T15:07:19.588569,81,3,3,RIGHT,0.7209,0,0,4,0.146,0.266,29,0,0.0000,3.5953
2025-12-07T15:07:21.458701,81,4,2,LEFT,0.7332,0,0,5,0.134,-0.146,30,0,0.0000,3.6057
2025-12-07T15:07:23.335912,81,5,3,RIGHT,0.7477,0,0,6,0.350,0.000,27,0,0.0000,3.5511
2025-12-07T15:07:25.293201,81,6,1,DOWN,0.7659,0,0,7,0.072,-0.090,26,0,-14.9696,3.3964
2025-12-07T15:07:27.147195,81,7,3,RIGHT,0.7817,0,0,8,0.271,-0.032,29,0,0.0000,3.6345
2025-12-07T15:07:29.102441,81,8,3,RIGHT,0.7723,0,0,9,0.094,-0.096,31,1,0.0000,3.6528
2025-12-07T15:07:30.970957,81,9,1,DOWN,0.7878,0,0,10,0.007,-0.186,21,1,0.0000,3.7364
2025-12-07T15:07:32.930070,81,10,3,RIGHT,0.7925,0,0,11,0.236,-0.113,24,0,0.0000,3.6757
2025-12-07T15:07:35.006808,81,11,3,RIGHT,0.8065,0,0,12,-0.255,0.241,22,0,0.0000,3.7520
2025-12-07T15:07:36.880575,81,12,0,UP,0.8703,0,0,13,-0.175,0.052,25,0,-9.4219,3.7148
2025-12-07T15:07:38.751873,81,13,3,RIGHT,0.8348,0,0,14,0.100,-0.021,35,0,0.0000,3.7215
2025-12-07T15:07:40.762940,81,14,2,LEFT,0.8413,0,0,15,0.096,0.079,32,0,0.0000,3.5579
2025-12-07T15:07:43.613088,81,15,3,RIGHT,0.8413,0,0,16,-0.228,0.145,32,0,0.0000,3.4289
2025-12-07T15:07:45.878829,81,16,1,DOWN,-50.0000,1,0,17,0.141,-0.064,29,0,0.0000,3.7176
2025-12-07T15:07:56.611298,82,0,2,LEFT,0.6053,0,0,1,0.044,-0.112,20,0,0.0000,3.5469
2025-12-07T15:07:58.571502,82,1,2,LEFT,0.6339,0,0,2,0.125,0.002,18,0,0.0000,3.4155
2025-12-07T15:08:00.730888,82,2,1,DOWN,-50.0000,1,0,3,-0.019,-0.521,12,0,0.0000,3.7554
2025-12-07T15:08:11.048842,83,0,2,LEFT,0.6333,0,0,1,-0.255,0.051,33,0,0.0000,3.4103
2025-12-07T15:08:13.018132,83,1,2,LEFT,0.6799,0,0,2,-0.154,-0.166,32,1,0.0000,3.4473
2025-12-07T15:08:14.913365,83,2,3,RIGHT,0.7126,0,0,3,0.036,-0.115,35,1,0.0000,3.5540
2025-12-07T15:08:16.852366,83,3,3,RIGHT,0.7335,0,0,4,-0.116,-0.069,37,1,0.0000,3.5528
2025-12-07T15:08:18.730614,83,4,2,LEFT,0.7412,0,0,5,-0.096,-0.061,34,1,0.0000,3.6084
2025-12-07T15:08:20.693164,83,5,2,LEFT,0.7526,0,0,6,-0.037,0.267,31,1,-14.5405,3.6274
2025-12-07T15:08:22.586319,83,6,3,RIGHT,0.7699,0,0,7,-0.208,0.162,29,1,0.0000,3.6886
2025-12-07T15:08:24.458849,83,7,3,RIGHT,0.7777,0,0,8,0.057,-0.117,31,1,0.0000,3.4733
2025-12-07T15:08:26.465615,83,8,2,LEFT,0.7803,0,0,9,-0.319,-0.142,29,1,0.0000,3.6898
2025-12-07T15:08:28.324229,83,9,1,DOWN,0.7998,0,0,10,0.169,0.311,25,1,0.0000,3.4704
2025-12-07T15:08:30.188854,83,10,1,DOWN,0.8265,0,0,11,-0.250,-0.157,30,1,0.0000,3.8245
2025-12-07T15:08:32.189710,83,11,3,RIGHT,0.8345,0,0,12,-0.238,-0.103,39,1,0.0000,3.6486
2025-12-07T15:08:34.168792,83,12,3,RIGHT,0.8459,0,0,13,-0.181,0.083,39,1,0.0000,3.5605
2025-12-07T15:08:36.717228,83,13,2,LEFT,0.8248,0,0,14,0.076,-0.097,41,1,0.0000,3.3826
2025-12-07T15:08:38.702822,83,14,0,UP,0.8293,0,0,15,-0.347,0.086,27,1,0.0000,3.7402
2025-12-07T15:08:40.808132,83,15,0,UP,-50.0000,1,0,16,-0.260,-0.203,26,0,0.0000,3.4252
2025-12-07T15:08:51.540822,84,0,0,UP,0.6253,0,0,1,0.110,0.159,19,0,0.0000,3.7034
2025-12-07T15:08:53.526843,84,1,3,RIGHT,0.6719,0,0,2,-0.134,-0.126,28,0,0.0000,3.4155
2025-12-07T15:08:55.425941,84,2,2,LEFT,0.6846,0,0,3,-0.162,0.214,31,1,0.0000,3.6467
2025-12-07T15:08:57.443119,84,3,0,UP,0.7129,0,0,4,-0.424,-0.130,23,0,0.0000,3.6341
2025-12-07T15:08:59.295456,84,4,0,UP,0.7432,0,0,5,-0.242,-0.161,26,1,0.0000,3.7634
2025-12-07T15:09:01.179674,84,5,2,LEFT,0.7606,0,0,6,0.062,-0.175,32,1,0.0000,3.7666
2025-12-07T15:09:03.154259,84,6,2,LEFT,0.8609,0,0,7,-0.014,-0.234,33,0,0.0000,3.6319
2025-12-07T15:09:05.078091,84,7,1,DOWN,0.7857,0,0,8,-0.002,0.087,39,1,0.0000,3.6739
2025-12-07T15:09:07.027616,84,8,3,RIGHT,0.8083,0,0,9,0.078,0.170,33,1,0.0000,3.4240
2025-12-07T15:09:08.897101,84,9,2,LEFT,0.8058,0,0,10,-0.167,0.009,39,0,0.0000,3.6048
2025-12-07T15:09:10.758779,84,10,1,DOWN,0.8265,0,0,11,-0.049,-0.168,33,1,0.0000,3.5486
2025-12-07T15:09:12.918717,84,11,3,RIGHT,0.8405,0,0,12,-0.155,-0.021,39,0,0.0000,3.5386
2025-12-07T15:09:15.054740,84,12,3,RIGHT,0.8359,0,0,13,0.101,-0.096,42,1,-4.6046,3.5643
2025-12-07T15:09:17.540824,84,13,0,UP,0.7968,0,0,14,-0.017,-0.116,36,1,-6.4948,3.6925
2025-12-07T15:09:19.472974,84,14,2,LEFT,0.8013,0,0,15,-0.205,0.207,13,1,0.0000,3.8691
2025-12-07T15:09:21.557035,84,15,2,LEFT,-50.0000,1,0,16,-0.019,-0.521,12,0,0.0000,3.9125
2025-12-07T15:09:31.520528,85,0,0,UP,0.6323,0,0,1,0.104,-0.001,27,0,0.0000,3.7222
2025-12-07T15:09:33.562451,85,1,1,DOWN,0.6779,0,0,2,0.115,-0.001,30,0,0.0000,3.6251
2025-12-07T15:09:35.501235,85,2,1,DOWN,0.6966,0,0,3,-0.080,-0.116,34,0,0.0000,3.6867
2025-12-07T15:09:37.376916,85,3,2,LEFT,0.7189,0,0,4,0.146,0.034,29,0,0.0000,3.6339
2025-12-07T15:09:39.345663,85,4,2,LEFT,0.7332,0,0,5,-0.324,-0.062,29,0,0.0000,3.8816
2025-12-07T15:09:41.199698,85,5,3,RIGHT,0.7426,0,0,6,-0.003,-0.181,27,0,0.0000,3.8111
2025-12-07T15:09:43.740934,85,6,2,LEFT,0.7619,0,0,7,-0.213,0.073,24,0,0.0000,3.8649
2025-12-07T15:09:45.644047,85,7,3,RIGHT,0.7677,0,0,8,0.039,-0.130,27,0,0.0000,3.8599
2025-12-07T15:09:47.507039,85,8,3,RIGHT,0.7843,0,0,9,0.047,0.128,24,0,-11.2502,3.7272
2025-12-07T15:09:49.496694,85,9,2,LEFT,0.7998,0,0,10,0.206,-0.074,27,0,0.0000,3.5351
2025-12-07T15:09:51.357786,85,10,0,UP,0.8045,0,0,11,0.097,0.095,30,0,-7.9883,3.7245
2025-12-07T15:09:53.222738,85,11,3,RIGHT,0.8045,0,0,12,-0.336,-0.093,28,1,-10.7104,3.3618
2025-12-07T15:09:55.187219,85,12,1,DOWN,0.8219,0,0,13,-0.124,0.113,24,0,0.0000,3.6007
2025-12-07T15:09:57.058032,85,13,3,RIGHT,0.8028,0,0,14,-0.325,0.120,29,1,0.0000,3.6484
2025-12-07T15:09:59.071850,85,14,0,UP,0.8413,0,0,15,0.157,0.084,16,1,0.0000,3.3772
2025-12-07T15:10:00.997905,85,15,2,LEFT,0.8433,0,0,16,0.098,0.284,32,1,0.0000,3.8064
2025-12-07T15:10:02.936379,85,16,1,DOWN,0.8370,0,0,17,-0.035,0.215,30,1,0.0000,3.7827
2025-12-07T15:10:05.023423,85,17,3,RIGHT,0.8452,0,0,18,-0.275,-0.103,24,1,0.0000,3.6029
2025-12-07T15:10:06.912249,85,18,0,UP,0.8616,0,0,19,0.084,-0.078,24,1,0.0000,3.6711
2025-12-07T15:10:09.499268,85,19,1,DOWN,0.8705,0,0,20,0.251,-0.068,31,1,-6.0979,3.8535
2025-12-07T15:10:11.566747,85,20,2,LEFT,0.8531,0,0,21,-0.050,-0.205,33,0,0.0000,3.6982
2025-12-07T15:10:13.720909,85,21,0,UP,-50.0000,1,0,22,0.323,-0.058,22,0,-12.7967,3.8920
2025-12-07T15:10:24.883244,86,0,0,UP,-50.0000,1,0,1,-0.334,-0.111,22,0,0.0000,3.5509
2025-12-07T15:10:35.866392,87,0,2,LEFT,0.6573,0,0,1,0.066,-0.191,41,0,-6.6546,3.5791
2025-12-07T15:10:38.505818,87,1,1,DOWN,0.6859,0,0,2,0.141,-0.083,44,0,-7.5432,3.7708
2025-12-07T15:10:40.670114,87,2,0,UP,0.6826,0,0,3,0.067,0.146,38,0,-4.0937,3.6596
2025-12-07T15:10:43.218477,87,3,2,LEFT,-50.0000,1,0,4,-0.184,-0.036,22,0,0.0000,3.6993
2025-12-07T15:10:53.521042,88,0,1,DOWN,0.6373,0,0,1,-0.116,0.310,30,0,0.0000,3.4085
2025-12-07T15:10:55.439996,88,1,1,DOWN,0.7099,0,0,2,-0.109,0.256,34,0,0.0000,3.5725
2025-12-07T15:10:57.467296,88,2,1,DOWN,0.7306,0,0,3,0.123,0.071,52,1,0.0000,3.7228
2025-12-07T15:10:59.368657,88,3,2,LEFT,0.7849,0,0,4,0.141,-0.120,46,1,0.0000,3.3116
2025-12-07T15:11:01.285839,88,4,1,DOWN,0.7792,0,0,5,0.035,-0.101,57,0,-1.0754,3.5151
2025-12-07T15:11:03.228058,88,5,3,RIGHT,0.7946,0,0,6,-0.198,0.098,52,0,0.0000,3.4707
2025-12-07T15:11:05.155259,88,6,1,DOWN,0.8079,0,0,7,-0.021,0.157,50,1,-4.0618,3.6233
2025-12-07T15:11:07.168183,88,7,1,DOWN,0.8197,0,0,8,0.091,-0.127,68,0,0.0000,3.5382
2025-12-07T15:11:09.051046,88,8,0,UP,0.8243,0,0,9,0.145,0.009,54,0,-4.4217,3.7512
2025-12-07T15:11:10.936906,88,9,0,UP,0.8398,0,0,10,0.012,0.142,47,0,-9.7139,3.6138
2025-12-07T15:11:13.038981,88,10,2,LEFT,0.9017,0,0,11,-0.140,0.112,54,0,0.0000,3.5419
2025-12-07T15:11:15.257998,88,11,3,RIGHT,0.8205,0,0,12,0.034,0.089,61,0,0.0000,3.4998
2025-12-07T15:11:17.432642,88,12,3,RIGHT,-50.0000,1,0,13,0.144,-0.221,32,1,0.0000,3.4702
2025-12-07T15:11:28.079565,89,0,0,UP,0.6693,0,0,1,-0.172,-0.009,51,1,0.0000,3.6646
2025-12-07T15:11:30.038730,89,1,2,LEFT,0.6659,0,0,2,-0.169,0.177,52,1,0.0000,3.5919
2025-12-07T15:11:32.134904,89,2,2,LEFT,-50.0000,1,0,3,-0.216,0.096,28,0,0.0000,3.6541
2025-12-07T15:11:43.568810,90,0,1,DOWN,0.6473,0,0,1,-0.170,0.147,35,0,0.0000,3.6031
2025-12-07T15:11:45.530529,90,1,1,DOWN,0.7099,0,0,2,-0.166,0.196,39,0,0.0000,3.9697
2025-12-07T15:11:47.465215,90,2,2,LEFT,0.7644,0,0,3,0.119,0.153,58,1,0.0000,3.7910
2025-12-07T15:11:49.478812,90,3,2,LEFT,0.7309,0,0,4,-0.104,-0.005,48,0,-2.3329,3.5524
2025-12-07T15:11:51.381631,90,4,3,RIGHT,0.7392,0,0,5,0.024,0.242,35,0,0.0000,3.4236
2025-12-07T15:11:54.074424,90,5,3,RIGHT,0.7386,0,0,6,-0.041,0.310,30,0,-20.3768,3.4708
2025-12-07T15:11:57.197838,90,6,2,LEFT,-50.0000,1,0,7,-0.414,0.309,22,0,0.0000,3.5632
2025-12-07T15:12:06.220685,91,0,3,RIGHT,0.6693,0,0,1,0.069,0.175,58,0,0.0000,3.4039
2025-12-07T15:12:08.154387,91,1,1,DOWN,0.7561,0,0,2,0.167,-0.035,52,0,0.0000,3.3139
2025-12-07T15:12:10.214527,91,2,3,RIGHT,0.7386,0,0,3,0.097,0.012,57,0,0.0000,3.4554
2025-12-07T15:12:12.150914,91,3,3,RIGHT,0.7887,0,0,4,0.118,-0.057,66,1,-1.7536,3.5083
2025-12-07T15:12:14.180228,91,4,2,LEFT,0.7792,0,0,5,-0.056,0.089,67,1,-5.0028,3.3925
2025-12-07T15:12:16.077669,91,5,2,LEFT,0.7946,0,0,6,-0.138,-0.067,69,1,0.0000,3.4757
2025-12-07T15:12:17.944762,91,6,2,LEFT,0.8107,0,0,7,0.016,-0.140,71,1,0.0000,3.2899
2025-12-07T15:12:19.993724,91,7,2,LEFT,0.8606,0,0,8,0.084,-0.078,60,0,0.0000,3.3673
2025-12-07T15:12:21.893311,91,8,3,RIGHT,0.8103,0,0,9,-0.035,-0.094,63,0,-5.4842,3.4681
2025-12-07T15:12:23.792096,91,9,1,DOWN,0.8398,0,0,10,-0.144,0.001,40,0,0.0000,3.4021
2025-12-07T15:12:25.741045,91,10,2,LEFT,0.8425,0,0,11,-0.054,0.111,56,0,-4.2677,3.1322
2025-12-07T15:12:27.596766,91,11,0,UP,0.8385,0,0,12,0.126,0.045,47,1,0.0000,3.3634
2025-12-07T15:12:29.589410,91,12,2,LEFT,0.8319,0,0,13,0.118,-0.041,41,1,-4.8007,3.5636
2025-12-07T15:12:31.511076,91,13,2,LEFT,0.8328,0,0,14,0.220,0.237,34,1,-3.9821,3.2135
2025-12-07T15:12:34.598789,91,14,1,DOWN,0.8453,0,0,15,-0.095,-0.088,31,0,0.0000,3.3884
2025-12-07T15:12:36.782526,91,15,0,UP,-50.0000,1,0,16,0.031,0.265,34,0,0.0000,3.2254
2025-12-07T15:12:47.753096,92,0,3,RIGHT,0.6693,0,0,1,0.071,0.103,81,0,0.0000,3.5346
2025-12-07T15:12:49.714631,92,1,2,LEFT,0.7737,0,0,2,-0.094,-0.113,82,0,0.0000,3.2967
2025-12-07T15:12:51.677384,92,2,2,LEFT,0.7517,0,0,3,0.042,0.081,64,0,0.0000,3.3656
2025-12-07T15:12:53.571007,92,3,0,UP,0.7609,0,0,4,-0.103,-0.041,79,1,0.0000,3.2754
